"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI"
"stag";330;2,66967018433722;0,0933195573779644;2,58480679454751;0,968212032224954;0,00845616758825241;0,0906151703442302;0,084863389789712
"star";330;2,66967018433722;0,216919463899703;2,62212677656217;0,982191280385877;0,169376056124658;0,780824611492549;0,0475434077750454
"starfish";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"steer";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"stool";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"stork";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"strigil";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"studded.cross.in.square";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"Stymphalian.bird";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"swan";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"swastika";330;2,66967018433722;0,0617957549141934;2,64313502961455;0,990060512014423;0,035260600191521;0,570599068503688;0,0265351547226724
"swastika.shaped.incuse";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"swastika.shaped.labyrinth";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"swastika.pattern.incuse";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"sword";330;2,66967018433722;0,0247429107127184;2,6449272736245;0,990731847380293;0;0;0,0247429107127184
"symbol";330;2,66967018433722;0,0247429107127184;2,6449272736245;0,990731847380293;0;0;0,0247429107127184
"syrinx";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"tablet";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"Tanit";330;2,66967018433722;0,0442600020458075;2,63258891351278;0,986110167824479;0,00717873122137025;0,162194552407398;0,0370812708244372
"Taras";330;2,66967018433722;0,0247429107127184;2,65898992978729;0,995999410484267;0,0140626561627943;0,568350923869512;0,0106802545499241
"Telephos";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"tendril";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"tetraskeles";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"throne";330;2,66967018433722;0,0247429107127184;2,66647539243081;0,998803300900181;0,021548118806308;0,870880514281282;0,00319479190641037
"thunderbolt";330;2,66967018433722;0,257318640543832;2,61020746753681;0,977726568192105;0,197855923743427;0,768914072160753;0,0594627168004052
"torch";330;2,66967018433722;0,0933195573779644;2,65350293670296;0,99394410300976;0,0771523097437044;0,826753918594157;0,01616724763426
"tortoise";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"tree";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"tree.of.Hesperides";330;2,66967018433722;0,0247429107127184;2,6449272736245;0,990731847380293;0;0;0,0247429107127184
"trefoil";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"triangle";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"triangle.incuse";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"trident";330;2,66967018433722;0,172221677141922;2,59129545754965;0,970642543319625;0,0938469503543535;0,544919500911707;0,078374726787569
"tripod";330;2,66967018433722;0,107827959611002;2,59876501125552;0,973440474595817;0,0369227865293071;0,342423121632916;0,070905173081695
"triskeles";330;2,66967018433722;0,0442600020458075;2,6480730491339;0,991910186010982;0,0226628668424924;0,512039444079491;0,0215971352033151
"trophy";330;2,66967018433722;0,121692402678063;2,54797778165916;0,954416690349233;0;0;0,121692402678063
"tunny";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"turning.post";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"turtle";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"Tyche";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"vase";330;2,66967018433722;0,0247429107127184;2,66647539243081;0,998803300900181;0,021548118806308;0,870880514281282;0,00319479190641037
"vine";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"warrior";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"waves";330;2,66967018433722;0,183865543292359;2,51962931139787;0,943797974064501;0,033824670353011;0,183964160697729;0,150040872939349
"wheat";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"wheel";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"wheeled.chair";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"whip";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"windmill.pattern.incuse";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"wine.skin";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"wine.cup";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"wing";330;2,66967018433722;0,0247429107127184;2,6449272736245;0,990731847380293;0;0;0,0247429107127184
"wolf";330;2,66967018433722;0,0933195573779644;2,58651366174571;0,968851387306425;0,0101630347864581;0,108905732860429;0,0831565225915063
"woman";330;2,66967018433722;0,172221677141922;2,56920124421567;0,962366534746131;0,071752737020379;0,416630114229173;0,100468940121544
"worm";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"wreath";330;2,66967018433722;0,311661885499921;2,58155987919624;0,966995808823908;0,223551580358944;0,717288801613825;0,0881103051409782
"youth";330;2,66967018433722;0,0933195573779644;2,63371614675782;0,98653240471788;0,0573655197985672;0,614721301840561;0,0359540375793972
"zebu";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"Zeus";330;2,66967018433722;0,662041453646378;2,33803467720174;0,875776600015553;0,330405946510901;0,499071386982037;0,331635507135476
"Zeus...Poseidon";330;2,66967018433722;0;2,66967018433722;1;0;NA;0
"acorn";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"aegis";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Aiolos";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Ajax";350;3,65483486387246;0,129740694719429;3,5465164603766;0,970362982862354;0,0214222912235735;0,165116205596867;0,108318403495855
"Alexander";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"altar";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Ammon";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"amphora";350;3,65483486387246;0,0943091106454048;3,5748789022273;0,978123235488554;0,0143531490002449;0,152192602623639;0,0799559616451599
"anchor";350;3,65483486387246;0,0538017452936881;3,60103311857877;0,985279295153521;0;0;0,0538017452936881
"animal.mask";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"ankh";350;3,65483486387246;0,0538017452936881;3,62722440578063;0,99244549778028;0,026191287201855;0,486811107314166;0,027610458091833
"ant";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Aphrodite";350;3,65483486387246;0,0538017452936881;3,61651326016884;0,989514819374625;0,0154801415900687;0,287725639857353;0,0383216037036194
"Apollo";350;3,65483486387246;0,486912709464602;3,33291398759264;0,911919173295088;0,164991833184781;0,338853001734546;0,321920876279821
"apple";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"architrave";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Ares";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Arethusa";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Arethusa.Artemis";350;3,65483486387246;0,0538017452936881;3,63219866443562;0,993806505552249;0,0311655458568492;0,579266447337824;0,0226361994368389
"arm";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"armour";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"arrow";350;3,65483486387246;0,0302129656667756;3,63829244214863;0,995473825127546;0,0136705439429465;0,452472759335231;0,016542421723829
"Artemis";350;3,65483486387246;0,191444081957718;3,50541464484394;0,959117107996993;0,0420238629291956;0,219509856347907;0,149420219028522
"Asclepius";350;3,65483486387246;0,0538017452936881;3,60103311857877;0,985279295153521;0;0;0,0538017452936881
"astragalos";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Athena";350;3,65483486387246;0,434901567889081;3,36312766335465;0,920185942352336;0,143194367371272;0,329256958226909;0,291707200517808
"athlete";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Attis...Actaeon";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Aurelius";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"axe";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Baal";350;3,65483486387246;0,244930026794635;3,43899361336615;0,940943638072443;0,0290887762883285;0,11876361860981;0,215841250506307
"balls";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"barley";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"bee";350;3,65483486387246;0,0943091106454048;3,60592572368989;0,986617961685212;0,0453999704628396;0,481395383247119;0,0489091401825652
"bell";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Bellerophon";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"bird";350;3,65483486387246;0,0302129656667756;3,63749507560186;0,995255657528608;0,0128731773961799;0,42608122413935;0,0173397882705957
"bird.trap";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"boar";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Boeotian.shield";350;3,65483486387246;0,0748759732320607;3,5799588906404;0,979513171997947;0;0;0,0748759732320607
"bone";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"border.of.rays";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"bow";350;3,65483486387246;0,0748759732320607;3,5799588906404;0,979513171997947;0;0;0,0748759732320607
"bow.case";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"bow.drill";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"boy";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"branch";350;3,65483486387246;0,0302129656667756;3,64516537869515;0,997354330486204;0,0205434804894704;0,679955775147938;0,00966948517730515
"buckler";350;3,65483486387246;0,0538017452936881;3,61012617812584;0,98776724875081;0,00909305954706863;0,169010493942757;0,0447086857466195
"bucranium";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"bud";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"bull";350;3,65483486387246;0,325082973391448;3,42997611408108;0,938476358531522;0,100224223600067;0,308303515728527;0,224858749791382
"calf";350;3,65483486387246;0,129740694719429;3,55942892873834;0,973895965566819;0,0343347595853105;0,264641403836794;0,0954059351341181
"cap";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cart";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"celery";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"chariot";350;3,65483486387246;0,129740694719429;3,58765688227858;0,981619420823105;0,0625627131255464;0,482213489459431;0,0671779815938822
"charioteer";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"chimaera";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cicada";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cippus";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"circle";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"city.goddess";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"club";350;3,65483486387246;0,392674467227552;3,38106584065762;0,925094010150499;0,118905444012719;0,30280920695517;0,273769023214834
"cock";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cockle.shell";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"column.capital";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"conch.shell";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"corn";350;3,65483486387246;0,303638171855237;3,49779364729447;0,957031925537779;0,146596955277245;0,482801468542422;0,157041216577992
"cornucopiae";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cow";350;3,65483486387246;0,129740694719429;3,55942892873834;0,973895965566819;0,0343347595853105;0,264641403836794;0,0954059351341181
"crab";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"crane";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"crayfish";350;3,65483486387246;0,0538017452936881;3,60103311857877;0,985279295153521;0;0;0,0538017452936881
"crepundia";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"crescent";350;3,65483486387246;0,0943091106454048;3,57600589481712;0,978431592126214;0,0154801415900687;0,16414258902592;0,0788289690553361
"Cretan.bull";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"crook";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cross";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cross.hatch.pattern";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"crow";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"cup";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"cuttlefish";350;3,65483486387246;0,0302129656667756;3,63829244214863;0,995473825127546;0,0136705439429465;0,452472759335231;0,016542421723829
"dagger";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"date.palm";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"deer";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"deity";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Demeter";350;3,65483486387246;0,0538017452936881;3,61390629597495;0,988801527450096;0,0128731773961799;0,239270628227931;0,0409285678975082
"dented.ornament";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"diamond";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Dione";350;3,65483486387246;0,0302129656667756;3,64140981177494;0,996326769170825;0,0167879135692566;0,5556526212757;0,013425052097519
"Dionysos";350;3,65483486387246;0,0538017452936881;3,60103311857877;0,985279295153521;0;0;0,0538017452936881
"disc";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"discobolos";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"dog";350;3,65483486387246;0,0538017452936881;3,61012617812584;0,98776724875081;0,00909305954706863;0,169010493942757;0,0447086857466195
"dolphin";350;3,65483486387246;0,335421706975023;3,46559071963643;0,948220876924789;0,146177562738999;0,435802333895714;0,189244144236024
"donkey";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"dotted.square.ornament";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"double.axe";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"double.volute";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"dove";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"drinking.cup";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"eagle";350;3,65483486387246;0,28108927687176;3,41152159157707;0,933427013433492;0,0377760045763744;0,134391482296241;0,243313272295386
"eel";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Egyptian.attendant";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Enodia";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"eye";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"fig.leaf";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"figure";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"fir.tree";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"fish";350;3,65483486387246;0,129740694719429;3,56780009226255;0,976186401068286;0,0427059231095237;0,329163669131552;0,0870347716099049
"flail";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"floral.ornament";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"flower";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"fly";350;3,65483486387246;0,0302129656667756;3,63533304381747;0,994664103637688;0,0107111456117863;0,354521490207931;0,0195018200549892
"fort";350;3,65483486387246;0,0538017452936881;3,62486180541392;0,991799066284823;0,0238286868351514;0,44289802691488;0,0299730584585367
"galley";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"girl";350;3,65483486387246;0,0302129656667756;3,64140981177494;0,996326769170825;0,0167879135692566;0,5556526212757;0,013425052097519
"goat";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"goddess";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"goose";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"gorgoneion";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"grain";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"grapes";350;3,65483486387246;0,257318640543831;3,485691807079;0,953720738940789;0,0881755837503735;0,342670797436278;0,169143056793458
"grasshopper";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Great.King.of.Persia";350;3,65483486387246;0,0302129656667756;3,62462189820568;0,991733425232033;0;0;0,0302129656667756
"griffin";350;3,65483486387246;0,11251593411964;3,56226124937233;0,974670917305948;0,0199423196195081;0,177239959615881;0,0925736145001315
"hammer";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"hare";350;3,65483486387246;0,0302129656667756;3,63533304381747;0,994664103637688;0,0107111456117863;0,354521490207931;0,0195018200549892
"Harmonia";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"harpy";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Hecate";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Helios";350;3,65483486387246;0,0538017452936881;3,62157659906824;0,990900200407693;0,0205434804894704;0,381836692793691;0,0332582648042177
"hen";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Hephaestus";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Hera";350;3,65483486387246;0,129740694719429;3,5465164603766;0,970362982862354;0,0214222912235735;0,165116205596867;0,108318403495855
"Heracles";350;3,65483486387246;0,232176691629927;3,46803752151122;0,948890346809454;0,04537934926869;0,195451786956382;0,186797342361237
"herd";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"herm";350;3,65483486387246;0,0302129656667756;3,63371495775275;0,994221378829322;0,00909305954706863;0,300965474470718;0,0211199061197069
"Hermes";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"hippocamp";350;3,65483486387246;0,0302129656667756;3,64211690011958;0,996520235735248;0,0174950019139022;0,579056094885151;0,0127179637528734
"hoplite";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"horned.skull";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"horse";350;3,65483486387246;0,232176691629927;3,48501550054558;0,953535694593067;0,0623573283030501;0,268577038742732;0,169819363326877
"horse.rein";350;3,65483486387246;0,0302129656667756;3,6312232999253;0,993539635899681;0,00660140171961832;0,218495654892883;0,0236115639471572
"hound";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"hunter";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"hydria";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"incense.burner";350;3,65483486387246;0,0748759732320607;3,61882834751934;0,990148250825493;0,0388694568789441;0,519117885232385;0,0360065163531167
"incuse.square";350;3,65483486387246;0,0538017452936881;3,61834566591018;0,990016184226824;0,0173125473314051;0,321784121256679;0,036489197962283
"Iocastus";350;3,65483486387246;0;3,65483486387246;1;0;NA;0
"Ionic.capital";350;3,65483486387246;0,0538017452936881;3,62245540980234;0,991140651964831;0,0214222912235735;0,398170934913644;0,0323794540701146
